ensembl_gene_id,chromosome_name,description,external_gene_name,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSDARG00000102430,11,"opsin 6, group member a [Source:ZFIN;Acc:ZDB-GENE-061201-30]",opn6a,0.3573972762486978,2.5641624603676716,0.9348750558632096,0.3719972491063125,0.83686651864334,-4.786706909872124
ENSDARG00000042021,18,mitogen-activated protein kinase 12a [Source:ZFIN;Acc:ZDB-GENE-990415-257],mapk12a,-0.1016876977153558,5.1857601667556334,-0.9348452236290529,0.37201188897679327,0.83686651864334,-5.02943494967659
ENSDARG00000043485,20,si:ch211-22i13.2 [Source:ZFIN;Acc:ZDB-GENE-041014-143],si:ch211-22i13.2,-0.08935819671156033,5.240017917887109,-0.9345020283194144,0.37218033835045117,0.8368885095966712,-5.03484041941205
ENSDARG00000101023,21,muscle segment homeobox 2b [Source:ZFIN;Acc:ZDB-GENE-980526-492],msx2b,-0.12857569839283436,3.762296534570068,-0.9343801706436601,0.37224016248542724,0.8368885095966712,-4.907740876092546
ENSDARG00000103149,15,component of oligomeric golgi complex 6 [Source:ZFIN;Acc:ZDB-GENE-040426-909],cog6,-0.08676325294377499,4.37950017247031,-0.9342834896827391,0.3722876314061129,0.8368885095966712,-4.969923583801541
ENSDARG00000100116,10,mitochondrial ribosomal protein S24 [Source:ZFIN;Acc:ZDB-GENE-050522-393],mrps24,-0.17181343184031983,4.487097021406083,-0.9342425279585074,0.37230774431477454,0.8368885095966712,-4.986040660463554
ENSDARG00000004492,18,"phosphate cytidylyltransferase 1, choline, alpha b [Source:ZFIN;Acc:ZDB-GENE-050522-114]",pcyt1ab,0.1857921255708039,3.015005303061387,0.9340892829339167,0.3723829971549688,0.8368885095966712,-4.832135767376116
ENSDARG00000114922,21,NULL,CU855895.2,-0.24378011312359676,0.8375447225456777,-0.9340423078803057,0.37240606701120493,0.8368885095966712,-4.6774683303966516
ENSDARG00000057737,21,"retinoid X receptor, alpha a [Source:ZFIN;Acc:ZDB-GENE-070314-2]",rxraa,0.18409598828743698,2.4832821421070004,0.9339074338284905,0.37247231051967256,0.8368885095966712,-4.772040131342532
ENSDARG00000093999,5,si:ch73-376l24.6 [Source:ZFIN;Acc:ZDB-GENE-100921-87],si:ch73-376l24.6,-0.1819072154387027,2.0243044624605306,-0.9336712491683397,0.37258833316022844,0.8368885095966712,-4.742839663146374
ENSDARG00000079939,12,jumonji domain containing 1Cb [Source:ZFIN;Acc:ZDB-GENE-121214-344],jmjd1cb,0.1238260195943763,6.763658661002393,0.9336458894336854,0.3726007923391005,0.8368885095966712,-5.046951319888317
ENSDARG00000036164,7,cysteinyl-tRNA synthetase [Source:ZFIN;Acc:ZDB-GENE-030328-29],cars,-0.11049029678252802,5.625011827024616,-0.933631076374542,0.3726080700988351,0.8368885095966712,-5.048141904251089
ENSDARG00000036616,23,G protein-coupled receptor 182 [Source:ZFIN;Acc:ZDB-GENE-030131-2361],gpr182,-0.18331392763382898,2.9607837239634947,-0.9336242091194735,0.3726114440639129,0.8368885095966712,-4.823833854189331
ENSDARG00000026376,7,"aconitase 1, soluble [Source:ZFIN;Acc:ZDB-GENE-031118-76]",aco1,0.303660861125233,3.947408043310207,0.93360418768761,0.3726212809593257,0.8368885095966712,-4.9125790537330225
ENSDARG00000102960,1,vacuolar protein sorting 54 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-081022-176],vps54,0.10320724072135319,4.175898555897602,0.9335663291126208,0.3726398820777024,0.8368885095966712,-4.9461517684543725
ENSDARG00000078541,7,ceramide synthase 3a [Source:ZFIN;Acc:ZDB-GENE-130320-1],cers3a,0.29727520819712455,0.8039365953762878,0.9335200779057876,0.37266260766503845,0.8368885095966712,-4.671716405207074
ENSDARG00000077582,12,ankyrin 3b [Source:ZFIN;Acc:ZDB-GENE-060621-2],ank3b,0.3192643003714856,3.306123138139926,0.9332324261599098,0.3728039679942431,0.8370340584734025,-4.837883949769276
ENSDARG00000058799,23,myosin binding protein Ha [Source:ZFIN;Acc:ZDB-GENE-040426-1531],mybpha,0.46008890640822375,2.0327063188286805,0.9331103833244119,0.3728639549525202,0.8370340584734025,-4.7444826898167385
ENSDARG00000019312,21,"RAB39B, member RAS oncogene family a [Source:ZFIN;Acc:ZDB-GENE-070620-7]",rab39ba,0.17455195155181297,3.08649964928789,0.9330732752646247,0.3728821958176811,0.8370340584734025,-4.830021823485973
ENSDARG00000103589,2,GATA binding protein 6 [Source:ZFIN;Acc:ZDB-GENE-000622-1],gata6,0.15763694861148775,4.070798953917342,0.9329287226310631,0.37295325831082937,0.8370340584734025,-4.938564448188498
ENSDARG00000077709,8,IQ motif and Sec7 domain 2b [Source:ZFIN;Acc:ZDB-GENE-081105-73],iqsec2b,0.12207324357736374,3.5468400928793282,0.9327746147960337,0.37302902885037614,0.8370340584734025,-4.878040590702045
ENSDARG00000044808,21,"solute carrier family 4 (sodium bicarbonate cotransporter), member 4b [Source:ZFIN;Acc:ZDB-GENE-091030-1]",slc4a4b,0.19918685341865217,3.533966903576039,0.9327387398894145,0.37304666912670725,0.8370340584734025,-4.8711403547715175
ENSDARG00000098273,24,zinc finger and BTB domain containing 14 [Source:ZFIN;Acc:ZDB-GENE-040426-2946],zbtb14,-0.12545691294968905,4.3250393395725295,-0.9326458597204902,0.3730923425950976,0.8370340584734025,-4.964555364011527
ENSDARG00000102736,15,"seryl-tRNA synthetase 2, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-040426-1616]",sars2,0.25424406592355026,2.824467107011026,0.9326430246653219,0.3730937367856282,0.8370340584734025,-4.814794805145875
ENSDARG00000105380,14,fibrinogen-like 1 [Source:ZFIN;Acc:ZDB-GENE-130815-1],fgl1,0.15926583003490408,3.0903868790083497,0.9324896288552363,0.3731691775588961,0.8370534440311413,-4.835084960748005
ENSDARG00000069185,4,cadherin EGF LAG seven-pass G-type receptor 1a [Source:ZFIN;Acc:ZDB-GENE-030616-78],celsr1a,0.09583120240106964,5.242452181164684,0.932320437249977,0.3732523994447,0.8370534440311413,-5.033169928045647
ENSDARG00000094561,5,si:ch211-139a5.9 [Source:ZFIN;Acc:ZDB-GENE-141222-100],si:ch211-139a5.9,0.2758816660671701,2.8842969890124865,0.932265151491656,0.37327959625731577,0.8370534440311413,-4.817608800444978
ENSDARG00000088298,17,si:ch211-235i11.4 [Source:ZFIN;Acc:ZDB-GENE-131126-23],si:ch211-235i11.4,0.16434625478868897,2.343545955233245,0.9320318678662725,0.37339437147268273,0.8370534440311413,-4.766657077067313
ENSDARG00000016122,20,peptidyl-tRNA hydrolase domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-081110-2],ptrhd1,-0.16685413971587418,3.2877419284019678,-0.9320301528939089,0.37339521533020714,0.8370534440311413,-4.863541066709024
ENSDARG00000059370,11,"nuclear receptor subfamily 1, group D, member 4b [Source:ZFIN;Acc:ZDB-GENE-080403-6]",nr1d4b,0.2520797781735754,2.1705253503472366,0.9320091906624446,0.37340552997220156,0.8370534440311413,-4.750142916284931
ENSDARG00000030263,20,major facilitator superfamily domain containing 2B [Source:ZFIN;Acc:ZDB-GENE-041210-308],mfsd2b,0.19144634595698992,1.4326053822546763,0.9317747948329297,0.3735208802998544,0.8370534440311413,-4.707788352144764
ENSDARG00000097236,25,si:ch73-147o17.1 [Source:ZFIN;Acc:ZDB-GENE-131127-226],si:ch73-147o17.1,0.14139531703669153,3.6533415810893857,0.9317330598872339,0.37354142147844926,0.8370534440311413,-4.896348194550859
ENSDARG00000058062,14,magnesium transporter 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3667],magt1,-0.09416747927756489,5.475228992774355,-0.9315433113003065,0.3736348224643147,0.8370534440311413,-5.045879356173744
ENSDARG00000061255,12,dual specificity phosphatase 3a [Source:ZFIN;Acc:ZDB-GENE-111207-3],dusp3a,0.22993628958560158,3.105176254391428,0.9315031465803142,0.3736545951075926,0.8370534440311413,-4.827430334602399
ENSDARG00000068822,5,purine-rich element binding protein Ba [Source:ZFIN;Acc:ZDB-GENE-060531-100],purba,-0.08691866436668592,6.291389294715127,-0.9314567822708498,0.3736774206706883,0.8370534440311413,-5.055677103033268
ENSDARG00000040123,16,"zinc finger protein, FOG family member 2a [Source:ZFIN;Acc:ZDB-GENE-060130-4]",zfpm2a,0.22963326039838153,3.73125041334369,0.9313636603069917,0.37372326845883186,0.8370534440311413,-4.906178246265476
ENSDARG00000075505,1,prostaglandin F2 receptor inhibitor [Source:HGNC Symbol;Acc:HGNC:9601],PTGFRN,0.4383510065911518,0.013962496335798701,0.9313325000220977,0.3737386108526327,0.8370534440311413,-4.647674082419275
ENSDARG00000003642,17,"zinc finger, FYVE domain containing 19 [Source:ZFIN;Acc:ZDB-GENE-040718-109]",zfyve19,0.12315189536495504,3.511285226257223,0.9313200614709991,0.3737447353496317,0.8370534440311413,-4.883199772171094
ENSDARG00000030326,19,ephrin-A1a [Source:ZFIN;Acc:ZDB-GENE-040426-1135],efna1a,0.16048827007505867,4.298491379862981,0.9311785403119108,0.37381442263150055,0.8370534440311413,-4.960665125016758
ENSDARG00000039131,1,"ATPase Na+/K+ transporting subunit alpha 1a, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-001212-3]",atp1a1a.3,0.14835770643192742,4.841460817325494,0.9311176887377319,0.3738443897779391,0.8370534440311413,-5.012602399901813
ENSDARG00000078281,3,zgc:173575 [Source:ZFIN;Acc:ZDB-GENE-080218-25],zgc:173575,0.1974710378405086,1.6248882340611799,0.9308875317169701,0.373957749131434,0.8370534440311413,-4.718948485652352
ENSDARG00000075815,6,"solute carrier family 12 (potassium/chloride transporter), member 5a [Source:ZFIN;Acc:ZDB-GENE-120927-3]",slc12a5a,0.5528662900910516,0.44291824154408005,0.9307880431940972,0.3740067578757017,0.8370534440311413,-4.657531577871881
ENSDARG00000041394,1,"DnaJ (Hsp40) homolog, subfamily B, member 1b [Source:ZFIN;Acc:ZDB-GENE-030131-5455]",dnajb1b,0.13901231563371294,4.06038470896979,0.9307768101401144,0.3740122916455657,0.8370534440311413,-4.93812889069004
ENSDARG00000009745,5,F-box and WD repeat domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-050522-303],fbxw2,-0.09563658045309763,4.805982812266685,-0.9306983347792194,0.3740509528095126,0.8370534440311413,-5.0082686156485865
ENSDARG00000077717,11,ribosomal protein L29 [Source:ZFIN;Acc:ZDB-GENE-040801-167],rpl29,-0.20352748617842503,8.782983783069632,-0.9306112927252317,0.3740938377289803,0.8370534440311413,-4.959956674506259
ENSDARG00000045606,25,"alkB homolog 3, alpha-ketoglutarate-dependent dioxygenase [Source:ZFIN;Acc:ZDB-GENE-040801-254]",alkbh3,0.13123348092421638,2.7354596200974117,0.9305023834984988,0.3741475013817498,0.8370534440311413,-4.802078106828506
ENSDARG00000007219,13,"actinin, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-081113-4]",actn1,-0.07968819558400203,6.959497123214681,-0.9304860236346069,0.3741555629747514,0.8370534440311413,-5.04366695968439
ENSDARG00000101010,12,4-hydroxyphenylpyruvate dioxygenase-like [Source:ZFIN;Acc:ZDB-GENE-071004-50],hpdl,0.19133659530693425,2.0728477134282013,0.9303799097478944,0.3742078553606206,0.8370679877621323,-4.744482501811523
ENSDARG00000068596,9,"CCR4-NOT transcription complex, subunit 11 [Source:ZFIN;Acc:ZDB-GENE-030131-8068]",cnot11,-0.117059521631287,4.515863340870576,-0.9301647337198322,0.37431390906364015,0.8371644289016691,-4.988676713970299
ENSDARG00000045968,25,spastic paraplegia 11 [Source:ZFIN;Acc:ZDB-GENE-101017-1],spg11,0.12172931278724318,4.480757671194118,0.9300531277532275,0.37436892470656835,0.8371644289016691,-4.983689257646274
ENSDARG00000075354,6,"extra spindle pole bodies like 1, separase [Source:ZFIN;Acc:ZDB-GENE-030131-5188]",espl1,-0.1503734143645708,5.165261303741766,-0.9300137052970542,0.37438835920520486,0.8371644289016691,-5.032174332752826
ENSDARG00000101926,22,zgc:101130 [Source:ZFIN;Acc:ZDB-GENE-040801-72],zgc:101130,0.19891765963089675,2.1167661879651183,0.929883462011536,0.3744525717226841,0.8371901780335955,-4.744484797626832
ENSDARG00000036773,19,S100 calcium binding protein S [Source:ZFIN;Acc:ZDB-GENE-040822-31],s100s,0.16967965516169378,3.6659634726720123,0.9297715222518559,0.3745077665321296,0.8371901780335955,-4.89919450495165
ENSDARG00000079979,20,"family with sequence similarity 89, member A [Source:ZFIN;Acc:ZDB-GENE-111019-1]",fam89a,0.2581048151203522,2.3445193744443724,0.9297116937308508,0.3745372689255331,0.8371901780335955,-4.75840299778597
ENSDARG00000060805,22,microtubule-associated protein 1Sa [Source:ZFIN;Acc:ZDB-GENE-030131-3982],map1sa,-0.11626456270742937,4.292348274318056,-0.9294061867931592,0.3746879451525589,0.8373708442575717,-4.961093386904295
ENSDARG00000077431,24,upstream transcription factor family member 3 [Source:ZFIN;Acc:ZDB-GENE-111109-1],usf3,0.11165451056619853,3.86561645213614,0.929362063450986,0.3747097103953466,0.8373708442575717,-4.918037569893067
ENSDARG00000043094,6,GNAS complex locus [Source:ZFIN;Acc:ZDB-GENE-090417-2],gnas,0.10801346596710239,4.488199177658915,0.9291888207419826,0.3747951766158928,0.8373929661442382,-4.98274127532696
ENSDARG00000051891,12,radial spoke head 10 homolog B [Source:ZFIN;Acc:ZDB-GENE-060929-300],rsph10b,-0.1676714926353607,1.5824986922527926,-0.9290781111747731,0.3748498005158757,0.8373929661442382,-4.7214800101029
ENSDARG00000096990,15,si:ch1073-340i21.2 [Source:ZFIN;Acc:ZDB-GENE-131121-430],si:ch1073-340i21.2,0.212429326909039,4.331035031455455,0.929026035987167,0.37487549628679884,0.8373929661442382,-4.966324651768881
ENSDARG00000074865,14,FERM and PDZ domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-100316-9],frmpd3,0.18017772543135344,3.8621812599898004,0.9287345774103193,0.3750193356745254,0.8373929661442382,-4.918893723612031
ENSDARG00000069538,21,"general transcription factor IIIC, polypeptide 4 [Source:ZFIN;Acc:ZDB-GENE-041008-147]",gtf3c4,-0.11905967983342587,3.2462917360553005,-0.928710102141968,0.37503141639893767,0.8373929661442382,-4.85602465996596
ENSDARG00000079076,18,hepatocyte growth factor b [Source:ZFIN;Acc:ZDB-GENE-041014-3],hgfb,0.31507164831302,0.15207752456091128,0.928692631079465,0.37504004009415903,0.8373929661442382,-4.653687693260991
ENSDARG00000014138,11,acyl-CoA thioesterase 8 [Source:ZFIN;Acc:ZDB-GENE-041010-174],acot8,-0.26012181097549625,1.1554019154396717,-0.9286921566394484,0.3750402742791509,0.8373929661442382,-4.694801005695822
ENSDARG00000041904,9,ankyrin repeat and zinc finger domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-050309-80],ankzf1,-0.1513049035368602,3.8499874760189723,-0.9283147257858215,0.37522660837011945,0.8374353979040482,-4.927238566284188
ENSDARG00000053973,22,fetuin B [Source:ZFIN;Acc:ZDB-GENE-050208-4],fetub,0.19265179293080603,9.605463378982666,0.9282905054328443,0.3752385679905158,0.8374353979040482,-4.92457481169718
ENSDARG00000076496,23,FERM domain containing 4Bb [Source:ZFIN;Acc:ZDB-GENE-100921-74],frmd4bb,0.2543715200105513,2.517163931342038,0.9282447324128197,0.37526117071461795,0.8374353979040482,-4.7731844847201685
ENSDARG00000105641,7,si:ch211-98n17.5 [Source:ZFIN;Acc:ZDB-GENE-160728-87],si:ch211-98n17.5,-0.19529421538585745,5.309683962199973,-0.9280131504222365,0.37537554084544,0.8374353979040482,-5.0404676634434376
ENSDARG00000040727,17,"transcription factor B1, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-060929-1010]",tfb1m,0.18491855948260869,1.8703435216211455,0.9279014128452926,0.37543073297600016,0.8374353979040482,-4.734614432702115
ENSDARG00000099022,20,Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed a [Source:ZFIN;Acc:ZDB-GENE-040426-1700],faua,-0.16494892441570932,9.734662337232075,-0.9277948992363765,0.3754833501538988,0.8374353979040482,-4.92006531233852
ENSDARG00000024775,22,si:ch211-129c21.1 [Source:ZFIN;Acc:ZDB-GENE-030131-5796],si:ch211-129c21.1,0.13437233180140823,3.3887377189818713,0.9277725759678142,0.3754943784019762,0.8374353979040482,-4.867291106817148
ENSDARG00000096756,8,si:ch211-196c10.13 [Source:ZFIN;Acc:ZDB-GENE-130603-71],si:ch211-196c10.13,0.6805377426009153,0.4929493069076887,0.9275259818958809,0.37561621737989237,0.8374353979040482,-4.6723951013893466
ENSDARG00000045351,24,coiled-coil domain containing 58 [Source:ZFIN;Acc:ZDB-GENE-040426-1780],ccdc58,-0.16437177402946054,3.159117581798832,-0.9272121243674193,0.375771331203557,0.8374353979040482,-4.85238382663792
ENSDARG00000007560,8,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3bl [Source:ZFIN;Acc:ZDB-GENE-030131-2956]",sema3bl,0.16761098412581724,4.4910861363459835,0.927033279084329,0.3758597400932018,0.8374353979040482,-4.97852547226374
ENSDARG00000057903,17,si:ch211-266g18.10 [Source:ZFIN;Acc:ZDB-GENE-131127-188],si:ch211-266g18.10,0.3005184374007785,4.441182063904525,0.9270269694094158,0.37586285943660835,0.8374353979040482,-4.969664036105386
ENSDARG00000037069,20,"zinc finger, DHHC-type containing 14 [Source:ZFIN;Acc:ZDB-GENE-040724-21]",zdhhc14,0.30895687530929394,0.9792598918980552,0.926776199298863,0.375986848790544,0.8374353979040482,-4.683059412234546
ENSDARG00000037677,14,fibroblast growth factor 24 [Source:ZFIN;Acc:ZDB-GENE-030708-1],fgf24,0.16243483730733022,2.5576752871162913,0.9267358859693762,0.3760067838089596,0.8374353979040482,-4.787916463666297
ENSDARG00000019516,6,Sp7 transcription factor [Source:ZFIN;Acc:ZDB-GENE-040629-2],sp7,0.1685501228096257,2.320497708433856,0.926717053139082,0.37601609693807647,0.8374353979040482,-4.7632319910308984
ENSDARG00000095774,23,emerin (Emery-Dreifuss muscular dystrophy) [Source:ZFIN;Acc:ZDB-GENE-070501-2],emd,-0.10569715894645267,3.978833444544607,-0.9267093271181721,0.37601991762388043,0.8374353979040482,-4.938679723394742
ENSDARG00000068912,20,zgc:153012 [Source:ZFIN;Acc:ZDB-GENE-061103-559],zgc:153012,0.21263263888489073,2.1451864228149446,0.9266890846248814,0.3760299281096189,0.8374353979040482,-4.758868946210691
ENSDARG00000031511,19,proteasome subunit beta 2 [Source:ZFIN;Acc:ZDB-GENE-040718-353],psmb2,-0.09807385561554101,6.5991006263186,-0.9266705237704582,0.3760391071445408,0.8374353979040482,-5.055300847366416
ENSDARG00000000666,9,cellular repressor of E1A-stimulated genes 2 [Source:ZFIN;Acc:ZDB-GENE-041114-173],creg2,0.10861366439629871,3.8566966348656546,0.9265921768440212,0.37607785438485297,0.8374353979040482,-4.9211375084099815
ENSDARG00000042703,18,"poly (ADP-ribose) polymerase family, member 6a [Source:ZFIN;Acc:ZDB-GENE-040718-272]",parp6a,0.25958911533040313,2.497953943727838,0.9265796058603141,0.376084071753362,0.8374353979040482,-4.779112599529387
ENSDARG00000038938,9,ITPR interacting domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-090824-1],itprid2,0.09266846405183769,3.8277851086700916,0.9264767291375213,0.3761349553731608,0.8374353979040482,-4.916920850840854
ENSDARG00000096222,4,si:ch211-245n8.4 [Source:ZFIN;Acc:ZDB-GENE-110914-56],si:ch211-245n8.4,-0.14334048915340897,2.0787152040429335,-0.9263316887826668,0.376206701797429,0.8374353979040482,-4.752814814169326
ENSDARG00000105529,7,VGF nerve growth factor inducible [Source:ZFIN;Acc:ZDB-GENE-121009-2],vgf,-0.11541430000638109,3.7367591353106953,-0.9262126675842457,0.3762655847448494,0.8374353979040482,-4.909142838738817
ENSDARG00000069360,1,"protein phosphatase 3 (formerly 2B), regulatory s1ubunit B, alpha isoform, b [Source:ZFIN;Acc:ZDB-GENE-040912-18]",ppp3r1b,-0.08113369955279275,6.698228254111775,-0.9262066921719356,0.3762685411133794,0.8374353979040482,-5.053837343664367
ENSDARG00000069356,11,adhesion G protein-coupled receptor L2a [Source:ZFIN;Acc:ZDB-GENE-000607-49],adgrl2a,-0.09133397114450327,5.717946282167132,-0.926097131333113,0.3763227498872288,0.8374353979040482,-5.056367719074517
ENSDARG00000101144,7,"zinc finger, DHHC-type containing 13 [Source:ZFIN;Acc:ZDB-GENE-041212-79]",zdhhc13,-0.08294482108925559,4.805717035922349,-0.9260120742024536,0.3763648385005013,0.8374353979040482,-5.011777575703643
ENSDARG00000063361,18,si:ch211-1e14.1 [Source:ZFIN;Acc:ZDB-GENE-050420-149],si:ch211-1e14.1,0.3651065843652125,1.9882832402669872,0.9259936122073786,0.3763739744483192,0.8374353979040482,-4.733541896953407
ENSDARG00000013926,17,"solute carrier family 16, member 9a [Source:ZFIN;Acc:ZDB-GENE-040426-1364]",slc16a9a,0.22895642805567382,1.8483756461144003,0.9259080969788834,0.37641629386014275,0.8374353979040482,-4.734525280535763
ENSDARG00000076559,24,RB1-inducible coiled-coil 1 [Source:ZFIN;Acc:ZDB-GENE-130206-1],rb1cc1,0.12027926272573601,5.297276365860617,0.9257449491823873,0.3764970411640336,0.8374353979040482,-5.03990246426525
ENSDARG00000045144,12,zgc:163057 [Source:ZFIN;Acc:ZDB-GENE-070410-131],zgc:163057,0.3019564517713794,2.814686926055195,0.9257378142298529,0.37650057277284177,0.8374353979040482,-4.811111175821219
ENSDARG00000104139,16,ATPase Na+/K+ transporting subunit alpha 3b [Source:ZFIN;Acc:ZDB-GENE-001212-8],atp1a3b,0.17682765210143395,5.991439075979025,0.9257221931454878,0.3765083048702378,0.8374353979040482,-5.060170497952195
ENSDARG00000061719,25,WASH complex subunit 4 [Source:ZFIN;Acc:ZDB-GENE-100427-4],washc4,-0.08790146754033083,4.628433242375453,-0.9256642443990095,0.37653698923050616,0.8374353979040482,-4.997254947402625
ENSDARG00000094752,8,retinal pigment epithelium-specific protein 65b [Source:ZFIN;Acc:ZDB-GENE-050410-16],rpe65b,-0.132685777455571,4.764611218691666,-0.9256417831242768,0.3765481078764149,0.8374353979040482,-5.010126094116917
ENSDARG00000039719,13,mitochondrial ribosomal protein S26 [Source:ZFIN;Acc:ZDB-GENE-040718-115],mrps26,-0.13529097930060088,4.792696652208982,-0.9255337406318013,0.3766015936981879,0.8374353979040482,-5.016829516105349
ENSDARG00000078824,3,si:ch211-66e2.3 [Source:ZFIN;Acc:ZDB-GENE-080226-7],si:ch211-66e2.3,-0.22315899300359446,1.2537012826624228,-0.9254409609282355,0.37664752808840674,0.8374353979040482,-4.701541555759536
ENSDARG00000096829,18,biliverdin reductase B [Source:ZFIN;Acc:ZDB-GENE-030131-1516],blvrb,0.13342487766876032,4.7665680664956565,0.9253762575824325,0.37667956449386886,0.8374353979040482,-5.009287171970127
ENSDARG00000052787,5,"zinc finger, DHHC-type containing 12b [Source:ZFIN;Acc:ZDB-GENE-070705-356]",zdhhc12b,0.2585943933982439,0.6320076833595947,0.9252257542791968,0.37675409033623464,0.8374353979040482,-4.672867793963486
ENSDARG00000053518,2,"alcohol dehydrogenase, iron containing, 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2070]",adhfe1,-0.3497097532438197,3.0537134538667203,-0.9252253189272686,0.3767543059279481,0.8374353979040482,-4.84690258601504
ENSDARG00000069048,21,"serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1 [Source:ZFIN;Acc:ZDB-GENE-040912-2]",serpinf1,0.21528262524776087,5.7129793921098475,0.9246521454796051,0.37703822490411076,0.8378834015955778,-5.057798792878876
ENSDARG00000056642,16,histone deacetylase 9b [Source:ZFIN;Acc:ZDB-GENE-040109-7],hdac9b,0.13116685889992735,3.6733713970330943,0.9246333641843886,0.37704753071801,0.8378834015955778,-4.901322676073884
ENSDARG00000055737,6,ubiquitin protein ligase E3A [Source:ZFIN;Acc:ZDB-GENE-041114-190],ube3a,-0.08365814599825351,6.06457415189839,-0.9245148197490906,0.37710627125849205,0.8378866507939824,-5.061234348380386
ENSDARG00000005318,9,signal transducing adaptor molecule (SH3 domain and ITAM motif) 2 [Source:ZFIN;Acc:ZDB-GENE-041114-64],stam2,-0.1038121684872252,5.194173405112276,-0.9243043650698857,0.37721057077322695,0.8378866507939824,-5.039483177836545
ENSDARG00000089124,3,"hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]",hbae1.3,0.2892610387097285,7.853501790641719,0.9242989553476204,0.37721325205578615,0.8378866507939824,-5.0063258054918
ENSDARG00000068732,21,sprouty homolog 4 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-010803-2],spry4,-0.08929685658738899,4.749796354650732,-0.9242511000725324,0.37723697170522463,0.8378866507939824,-5.010322460382852
ENSDARG00000014159,19,metadherin a [Source:ZFIN;Acc:ZDB-GENE-030616-615],mtdha,-0.08919757573666506,6.868822520931398,-0.9239768480515331,0.37737292627234853,0.8378866507939824,-5.051901563464116
ENSDARG00000097017,18,"microtubule associated monooxygenase, calponin and LIM domain containing 3a [Source:ZFIN;Acc:ZDB-GENE-050126-2]",mical3a,0.37719735063786103,3.8822804208696917,0.9239150480530368,0.37740356711968526,0.8378866507939824,-4.902300966987331
ENSDARG00000105412,14,si:ch211-276i12.11 [Source:ZFIN;Acc:ZDB-GENE-160628-5],si:ch211-276i12.11,-0.1461465969468122,4.609486411903863,-0.9238181395192328,0.37745161858122434,0.8378866507939824,-5.001181855580493
ENSDARG00000036456,10,annexin A4 [Source:ZFIN;Acc:ZDB-GENE-030707-1],anxa4,0.08637194151681594,6.28427228558923,0.9238181295175195,0.37745162354073336,0.8378866507939824,-5.061548450365208
ENSDARG00000053500,1,cystathionine-beta-synthase a [Source:ZFIN;Acc:ZDB-GENE-050417-367],cbsa,0.16721535914357347,1.6789210659533609,0.9236830141398628,0.3775186268941133,0.8378866507939824,-4.7240166519013265
ENSDARG00000040135,17,v-fos FBJ murine osteosarcoma viral oncogene homolog Aa [Source:ZFIN;Acc:ZDB-GENE-131121-552],fosaa,-0.2236208145995746,0.28203521404545295,-0.9235653601521615,0.37757697809516555,0.8378866507939824,-4.661916057114092
ENSDARG00000055731,3,si:dkeyp-69e1.8 [Source:ZFIN;Acc:ZDB-GENE-070912-676],si:dkeyp-69e1.8,0.21656301587461976,2.949872854115921,0.9235296082207798,0.37759471075329154,0.8378866507939824,-4.814288404110325
ENSDARG00000012699,10,bobby sox homolog (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-091204-306],bbx,0.387174347399412,1.2061193803717523,0.9235209044149563,0.3775990278578133,0.8378866507939824,-4.6921275734552275
ENSDARG00000036987,16,hyaluronan synthase 2 [Source:ZFIN;Acc:ZDB-GENE-020828-1],has2,-0.19378880608174315,2.3200358411849513,-0.9233538911759948,0.3776818735604295,0.8379098876676284,-4.765488856674817
ENSDARG00000038786,2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3a [Source:ZFIN;Acc:ZDB-GENE-070912-491]",smarcd3a,0.14338909083986318,4.61445231540694,0.9233149845942104,0.37770117474733356,0.8379098876676284,-5.000369156254786
ENSDARG00000081299,3,NULL,BX936308.1,0.4646196297121038,1.0587969853459782,0.9231688512458609,0.3777736763956785,0.8379690334319868,-4.683195001571509
ENSDARG00000001220,9,MYC binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-030616-132],mycbp2,0.14041810578652977,6.795063190942123,0.9229727591411555,0.3778709798358033,0.8380494123514012,-5.055787427157904
